old_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,is_pipeline,is_benchmark,is_smoke,is_analysis,is_ablation,is_modality_missing,is_formal,is_official,is_paper_aligned,is_project_variant,entrypoint,referenced_configs,referenced_scripts,feature_path,output_path,candidate_new_path,risk_level,confidence,manual_review,notes,yaml_top_level_keys,model_key,model_variant,causal_flag,split,validation_session,test_session,seed,task,parent_base_config,pipeline_stages,checkpoint_path,runtime_keys,modality_settings,missing_modality_settings,provenance_evidence
configs/pipeline/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/run_pipeline.py,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_official_prefix.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_gsmcc_inspired,,true,"[""val"", ""test""]",,,,formal,configs/baselines/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/run_pipeline.py,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses01.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_gsmcc_inspired,,true,"[""val"", ""test""]",,,,formal,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/run_pipeline.py,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses02.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_gsmcc_inspired,,true,"[""val"", ""test""]",,,,formal,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/run_pipeline.py,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses03.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_gsmcc_inspired,,true,"[""val"", ""test""]",,,,formal,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/run_pipeline.py,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses04.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_gsmcc_inspired,,true,"[""val"", ""test""]",,,,formal,configs/baselines/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_official_prefix.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MMGCN,,true,"[""val"", ""test""]",,,,formal,configs/baselines/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MMGCN,,true,"[""val"", ""test""]",,,,formal,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MMGCN,,true,"[""val"", ""test""]",,,,formal,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses03.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MMGCN,,true,"[""val"", ""test""]",,,,formal,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses04.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MMGCN,,true,"[""val"", ""test""]",,,,formal,configs/baselines/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MMGCN,,true,"[""val"", ""test""]",Ses01,,,formal,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MMGCN,,true,"[""val"", ""test""]",Ses02,,,formal,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses03.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MMGCN,,true,"[""val"", ""test""]",Ses03,,,formal,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses04.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MMGCN,,true,"[""val"", ""test""]",Ses04,,,formal,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/mmgcn_pipeline.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,missing_modality,pipeline,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_iemocap_official.yaml,,,,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/legacy_mmgcn_features/mmgcn_pipeline.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|train|evaluation|analysis_tables|single_run_analysis|multi_run_training_curves|multi_run_final_analysis|run_control|execution|missing_modalities,MMGCN,,,test,,,,missing_modality,configs/train_mmgcn_iemocap_official.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,"[""TAV"", ""TA"", ""TV"", ""AV"", ""T"", ""A"", ""V""]",legacy MMGCN-style feature path/content
configs/pipeline/mmgcn_pipeline_analyze.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,analysis,pipeline,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_iemocap_official.yaml,,,,configs/benchmarks/paper/pipelines/mmgcn_pipeline_analyze.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|train|evaluation|analysis_tables|single_run_analysis|multi_run_training_curves|multi_run_final_analysis|run_control|execution,MMGCN,,,"[""val"", ""test""]",,,,analysis,configs/train_mmgcn_iemocap_official.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/mmgcn_pipeline_m3ed.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,missing_modality,pipeline,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/analysis/multi_run_final_analysis.yaml|configs/analysis/multi_run_training_curves.yaml|configs/train_mmgcn_m3ed.yaml,,,,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/m3ed_features/mmgcn_pipeline_m3ed.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|train|evaluation|analysis_tables|single_run_analysis|multi_run_training_curves|multi_run_final_analysis|run_control|execution|missing_modalities,MMGCN,,,test,,,,missing_modality,configs/train_mmgcn_m3ed.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,"[""TAV"", ""TA"", ""TV"", ""AV"", ""T"", ""A"", ""V""]",
configs/pipeline/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_official_prefix.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,true,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,true,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,true,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses03.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,true,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses04.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,true,"[""val"", ""test""]",,,,formal,configs/baselines/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MultiDAGCL,,true,"[""val"", ""test""]",Ses01,,,formal,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MultiDAGCL,,true,"[""val"", ""test""]",Ses02,,,formal,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses03.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MultiDAGCL,,true,"[""val"", ""test""]",Ses03,,,formal,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses04.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|protocol|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis|provenance,MultiDAGCL,,true,"[""val"", ""test""]",Ses04,,,formal,configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""protocol"", ""provenance"", ""run_control""]",,,clean RoBERTa protocol/path/content
